age,avg_time,category,geek_rating,id,max_players,mechanic,min_players,name,rank,rating_count,weight,year
10,35,"['Fighting', 'Prehistoric', 'Print & Play']",6.54583,200527,4,['Cooperative Play'],2,Moogh,,4,2.25,2016
13,30,[],5.61646,197066,4,['Tile Placement'],1,Time Management: The Time Management Game,13185,1,2,2016
10,30,['Puzzle'],6.43614,184462,127,['Dice Rolling'],1,Alchemidus,8442,2,1.5,2015
12,20,"['Bluffing', 'Card Game']",6.56196,188051,7,['Press Your Luck'],2,Deadfall,7555,0,0,2016
6,15,"['Card Game', ""Children's Game"", 'Collectible Components']",6.11333,195496,2,[],2,Lego Ninjago Trading Card Game: Master of Spinjitzu,,2,1.5,2016
13,45,['Science Fiction'],6.69091,204323,5,"['Area Control / Area Influence', 'Auction/Bidding', 'Hand Management', 'Set Collection']",3,Planet Rush,,2,2,2016
0,360,"['Civilization', 'Expansion for Base-game']",7.03077,237910,4,"['Area Movement', 'Card Drafting', 'Hand Management', 'Modular Board', 'Tile Placement', 'Worker Placement']",1,The Colonists: Ante Portas,,0,0,2017
8,15,"['Action / Dexterity', ""Children's Game"", 'Medical']",6.11632,217554,4,[],2,Dr. Microbe,7769,0,0,2017
0,0,"['Medieval', 'Wargame']",7,175920,2,['Hex-and-Counter'],1,1066: The Year of Three Battles,,3,2,2015
12,45,['City Building'],6.75,254135,4,"['Route/Network Building', 'Tile Placement']",2,Fortune City,8700,3,2,2018
10,0,"['Bluffing', 'Deduction', 'Expansion for Base-game', 'Murder/Mystery', 'Party Game']",7.57744,187823,12,"['Hidden Traitor', 'Partnerships', 'Storytelling']",4,Deception: Murder in Hong Kong – Kickstarter Promo Pack,,3,1.6667,2015
14,90,['Spies/Secret Agents'],5.5,193796,10,"['Modular Board', 'Partnerships', 'Variable Player Powers', 'Worker Placement']",4,Agents & Operatives,,0,0,2016
0,0,[],7.64583,229676,0,[],0,Ghost Fightin' Treasure Hunters: Expansion Pack,,2,1.5,2017
12,30,"['Action / Dexterity', 'Science Fiction']",6.53483,177245,4,"['Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Variable Player Powers']",2,Cosmic Kaboom,7667,1,1,2016
6,10,"['Action / Dexterity', 'Card Game', 'Science Fiction']",5.81647,175742,6,['Memory'],2,Alien Wars,11635,5,1.2,2015
8,45,"['Adventure', 'Card Game', 'Puzzle', 'Science Fiction']",5.73361,169984,5,"['Pattern Recognition', 'Point to Point Movement', 'Storytelling']",1,Stowaway 52,12438,3,1,2015
0,15,"['Action / Dexterity', 'Trivia', 'Word Game']",5,11735,4,[],2,Dig,,2,1.5,1940
8,40,"['Card Game', 'Fantasy', 'Fighting', 'Humor']",6.56263,179627,4,[],2,Tunhell,6336,15,1.6,2015
5,15,"['Animals', ""Children's Game""]",6.308,114231,4,"['Point to Point Movement', 'Tile Placement']",2,Okavango,,3,1,2011
12,60,['Zombies'],6.25123,175778,6,"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board']",2,Zombies!!! Jr.,11385,3,1.6667,2015
12,600,['World War II'],7.56538,177142,2,['Hex-and-Counter'],1,Tornio '44,,5,2.8,2015
0,0,"['Collectible Components', 'Expansion for Base-game']",7.16004,215186,0,[],0,Santa's Renegades 2016,,0,0,2016
10,90,"['Adventure', 'Book', 'Expansion for Base-game', 'Fantasy', 'Novel-based']",6.97711,178046,5,"['Cooperative Play', 'Dice Rolling', 'Variable Player Powers']",2,The Dwarves: The Saga Expansion,,2,2,2015
13,30,"['Card Game', 'Fantasy']",8.30992,234221,4,"['Auction/Bidding', 'Hand Management', 'Take That']",2,Arkon,7057,10,1.9,2018
8,30,"['Party Game', 'Real-time']",6.3803,223538,6,"['Cooperative Play', 'Set Collection']",3,Fast Food Fear!,6525,7,1,2017
10,0,"['Expansion for Base-game', 'Fantasy', 'Horror', 'Miniatures', 'Zombies']",7.88602,179692,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']",1,Zombicide: Black Plague Special Guest Box – Karl Kopinski,,2,2,2015
7,30,['Card Game'],7.00122,174243,4,"['Card Drafting', 'Pattern Building', 'Set Collection', 'Tile Placement']",1,Bridges to Nowhere,6727,7,1.8571,2018
12,40,"['Card Game', 'Science Fiction']",7.19103,203988,5,"['Card Drafting', 'Hand Management', 'Pick-up and Deliver', 'Point to Point Movement']",1,Multiuniversum: Project Cthulhu,,1,3,2016
12,0,['Science Fiction'],7.38594,171857,6,"['Area Control / Area Influence', 'Card Drafting', 'Dice Rolling', 'Worker Placement']",2,Alien Frontiers: Expansion Pack #7,,4,2.25,2015
13,45,"['Card Game', 'Dice', 'Expansion for Base-game', 'Fantasy']",8.16397,244367,5,"['Card Drafting', 'Deck / Pool Building', 'Dice Rolling']",1,Valeria: Card Kingdoms – Shadowvale,,2,2.5,2019
0,30,"['Bluffing', 'Card Game', 'Deduction']",6.13867,197069,10,[],4,Traitor Mechanic: The Traitor Mechanic Game,11134,3,2,2016
12,90,"['Card Game', 'Dice', 'Music']",5.59118,196667,5,"['Dice Rolling', 'Hand Management', 'Worker Placement']",1,Thrashing Dice: Assassin Edition,,0,0,2018
14,120,['Medieval'],9.31818,275010,5,"['Action / Movement Programming', 'Action Point Allowance System', 'Set Collection']",2,De Vulgari Eloquentia: Deluxe Edition,,0,0,2019
8,30,"['Card Game', 'Deduction', 'Expansion for Base-game', 'Memory']",6.84667,183833,5,"['Cooperative Play', 'Hand Management', 'Memory', 'Set Collection']",2,Hanabi: Die Bonus-Plättchen,,2,1.5,2015
10,60,"['City Building', 'Dice', 'Fantasy', 'Medieval']",5.68518,254178,4,"['Dice Rolling', 'Variable Player Powers', 'Worker Placement']",2,Gnomeland,,2,2.5,2018
0,0,"['Card Game', 'Expansion for Base-game', 'Horror']",8.34799,252899,4,"['Cooperative Play', 'Hand Management', 'Variable Player Powers']",1,Arkham Horror: The Card Game – Guardians of the Abyss: Scenario Pack,,0,0,2018
8,90,['Fantasy'],8.14286,262274,4,"['Card Drafting', 'Cooperative Play', 'Dice Rolling', 'Role Playing', 'Variable Player Powers']",1,"D6: Dungeons, Dudes, Dames, Danger, Dice and Dragons!",,1,2,2019
12,60,"['Deduction', 'Exploration', 'Fighting', 'Maze', 'Mythology']",8,128217,4,"['Hex-and-Counter', 'Point to Point Movement', 'Secret Unit Deployment']",2,Shinobi,,0,0,0
8,120,"['Expansion for Base-game', 'Wargame', 'World War II']",9,274522,8,[],2,Memoir '44: New Flight Plan,,0,0,2019
0,0,['Expansion for Base-game'],7.79427,201900,0,[],0,Ashes: The Duchess of Deception,,1,3,2016
12,60,"['Expansion for Base-game', 'Fantasy']",8.13254,214309,4,['Deck / Pool Building'],2,Clank!: Brawn vs. Boots,,0,0,2017
10,60,"['Card Game', 'Dice', 'Music']",8.06667,254992,4,"['Deck / Pool Building', 'Dice Rolling']",2,Battle of the Bards,,0,0,2019
12,120,"['Expansion for Base-game', 'Horror', 'Miniatures']",8.14786,145039,8,"['Action Point Allowance System', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']",6,Cthulhu Wars: Six to Eight Player Earth Map,,3,2,2015
14,180,"['Civilization', 'Expansion for Base-game', 'Exploration', 'Movies / TV / Radio theme', 'Negotiation', 'Science Fiction', 'Territory Building', 'Wargame']",8.33333,253926,4,"['Action Point Allowance System', 'Dice Rolling', 'Modular Board', 'Trading', 'Variable Phase Order', 'Variable Player Powers']",3,Star Trek: Ascendancy – Vulcan High Command,,0,0,2019
14,120,"['Dice', 'Fantasy', 'Fighting', 'Miniatures']",7.26412,208016,4,[],2,Ascended Kings,,1,2,2018
14,180,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Novel-based']",7.76854,189832,4,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",1,Robinson Crusoe: Adventures on the Cursed Island – Crewmen Deck I,,3,1.6667,2015
7,20,"['Card Game', ""Children's Game"", 'Humor', 'Memory', 'Party Game']",6.9441,232980,8,"['Cooperative Play', 'Storytelling']",2,Dream On!,5008,4,1,2017
13,120,['Civilization'],7.21053,250881,4,"['Area Control / Area Influence', 'Modular Board', 'Set Collection', 'Tile Placement']",2,Dominations: Road to Civilization,,2,3.5,2019
0,0,['Expansion for Base-game'],7.14783,204242,4,['Area Control / Area Influence'],2,New York 1901: Goons of New York,,2,2,2016
10,30,['Industry / Manufacturing'],6.55533,228234,2,"['Area Control / Area Influence', 'Hand Management']",2,HATSUDEN,7187,6,1.1667,2017
12,120,"['Print & Play', 'Science Fiction', 'Space Exploration', 'Wargame']",7.36842,204764,2,['Chit-Pull System'],1,Space Vermin From Beyond!,,1,2,2016
7,20,"['Action / Dexterity', 'Real-time']",6.12419,181615,4,['Press Your Luck'],2,Nitro Glyxerol,11614,2,1,2015
14,125,"['Card Game', 'City Building', 'Economic', 'Expansion for Base-game']",8.62909,244500,5,"['Card Drafting', 'Hand Management', 'Set Collection', 'Take That', 'Variable Player Powers']",2,Unfair Expansion: Alien B-movie Dinosaur Western,,5,2.6,2018
12,120,"['Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction']",7.65855,181629,5,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Partnerships', 'Role Playing']",2,Star Wars: Imperial Assault – General Sorin Villain Pack,,4,2,2015
14,90,"['Fighting', 'Miniatures', 'Video Game Theme']",9.02153,249550,4,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Player Elimination', 'Variable Player Powers']",1,MegaMetroCity,8551,6,2.3333,2019
14,120,"['Fighting', 'Miniatures', 'Science Fiction', 'Video Game Theme']",5.89474,175183,6,"['Action Point Allowance System', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Partnerships', 'Variable Player Powers']",1,Battle Arena Show,,3,2.6667,2016
10,20,"['Bluffing', 'Card Game', 'Medieval']",6.64951,57201,2,"['Betting/Wagering', 'Secret Unit Deployment', 'Set Collection', 'Simultaneous Action Selection']",2,Greedy Kingdoms,6946,9,1.6667,2009
10,90,"['Expansion for Base-game', 'Fantasy', 'Puzzle']",7.71987,228673,4,"['Cooperative Play', 'Dice Rolling', 'Variable Player Powers']",2,Die Legenden von Andor: Die Bonus-Box,,0,0,2017
8,30,"['Animals', 'Bluffing', 'City Building', 'Dice']",6.52941,244267,4,"['Dice Rolling', 'Secret Unit Deployment', 'Simultaneous Action Selection', 'Worker Placement']",2,BarBEARian Battlegrounds,8654,3,2,2018
14,120,"['Medieval', 'Wargame']",7.22857,206464,2,"['Dice Rolling', 'Hex-and-Counter']",2,The Grunwald Swords,9217,4,2,2016
14,90,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",9.28571,252297,6,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",1,OrcQuest WarPath,,0,0,2019
17,45,"['Card Game', 'Nautical', 'Party Game']",6.65862,173057,6,[],2,Go Fish Yourself,,1,1,2015
8,60,"['Card Game', 'Comic Book / Strip', 'Fighting']",8.67586,195338,5,"['Cooperative Play', 'Hand Management', 'Variable Player Powers']",2,Sentinels of the Multiverse: Complete Hero Variant Collection,,0,0,2016
13,0,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures']",7.79177,182073,4,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",2,Arcadia Quest: Haldor & Brenna,,2,1.5,2015
10,30,"['Abstract Strategy', 'Card Game']",6.38594,172166,4,"['Hand Management', 'Route/Network Building']",2,Lumis: Der Pfad des Feuers,7978,6,2,2015
13,180,"['Expansion for Base-game', 'Spies/Secret Agents', 'Wargame', 'World War II']",8.1771,195246,6,"['Cooperative Play', 'Modular Board']",1,V-Commandos: Résistance,,2,2.5,2017
14,30,['Environmental'],7.57402,226605,4,"['Grid Movement', 'Hand Management', 'Pattern Building', 'Take That']",2,Fire Tower,4582,8,2,2019
13,30,"['Card Game', 'Fighting', 'Science Fiction']",7.50219,194102,4,"['Card Drafting', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",2,DeathBot Derby,7910,2,1.5,2017
12,240,"['Ancient', 'Wargame']",6.41111,150097,4,"['Area Control / Area Influence', 'Chit-Pull System', 'Dice Rolling']",2,Vercingetorix: Twilight of the Gauls,,6,2.8333,2015
10,30,"['Card Game', 'Humor', 'Movies / TV / Radio theme']",6.6133,175121,2,['Hand Management'],2,Adventure Time Card Wars: Ice King vs. Marceline,7650,3,1.3333,2015
12,180,"['Civil War', 'Wargame', 'World War I']",7.52271,234673,2,"['Campaign / Battle Card Driven', 'Point to Point Movement']",2,1918: Brother Against Brother,6919,5,2.2,2018
14,60,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures']",8.11852,165217,4,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",2,Arcadia Quest: Nibbles,,6,1.3333,2015
12,40,"['Abstract Strategy', 'Fighting', 'Medieval']",6.88235,174943,4,"['Action / Movement Programming', 'Modular Board', 'Player Elimination', 'Simultaneous Action Selection']",2,Ninja Arena,11968,1,4,2016
7,30,['Animals'],6.37824,218576,5,"['Set Collection', 'Tile Placement']",2,Fantastic Park,7922,1,1,2017
0,0,"['Expansion for Base-game', 'Modern Warfare', 'Political', 'Wargame']",7.09,190581,2,"['Action Point Allowance System', 'Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Simultaneous Action Selection']",2,Twilight Struggle: Promo Deck,,0,0,2015
8,60,"['Expansion for Base-game', 'Exploration', 'Sports']",7.90909,257817,5,"['Hand Management', 'Player Elimination', 'Point to Point Movement', 'Simultaneous Action Selection']",1,K2: Lhotse,,3,2,2018
12,180,"['American Indian Wars', 'Wargame']",7.5,192637,2,"['Dice Rolling', 'Point to Point Movement', 'Simulation']",2,Blood on the Ohio: The Northwest Indian War 1789-1794,,1,3,2018
8,20,"['Bluffing', 'Deduction', 'Party Game', 'Print & Play']",7.91667,88300,6,"['Partnerships', 'Variable Player Powers', 'Voting']",5,Secret Santa,,0,0,2010
10,60,"['Card Game', 'Exploration', 'Puzzle', 'Real-time']",6.85985,245353,6,"['Cooperative Play', 'Storytelling']",1,Unlock! Tombstone Express,2498,7,2.2857,2018
5,15,"['Action / Dexterity', ""Children's Game"", 'Fantasy', 'Memory']",6.5773,209222,4,"['Cooperative Play', 'Memory']",2,Drachenturm,6618,3,1.3333,2016
3,10,"['Action / Dexterity', ""Children's Game""]",6.29068,225981,4,"['Player Elimination', 'Press Your Luck']",2,Penguin Trap,7173,1,1,2017
10,90,['Expansion for Base-game'],7.2403,238388,5,"['Card Drafting', 'Hand Management', 'Set Collection', 'Variable Phase Order']",2,Alien Artifacts: Discovery,,2,3,2018
7,10,['Abstract Strategy'],6.24104,173003,2,['Pattern Building'],2,Brix,8982,2,1.5,2016
12,300,"['Ancient', 'Wargame']",6.14286,34109,3,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement']",2,Ides of March: The End of the Roman Republic 44BC – 30BC,,1,3,2018
12,0,"['Adventure', 'American West', 'Exploration', 'Horror', 'Miniatures']",8.01538,181092,6,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing']",1,Shadows of Brimstone: Badlands Expedition Supplement,,0,0,2015
10,30,"['Fantasy', 'Mythology', 'Science Fiction']",6.67752,169550,4,"['Action Point Allowance System', 'Area Movement', 'Card Drafting', 'Set Collection']",2,Looting Atlantis,10613,5,2.4,2016
13,60,"['Arabian', 'Expansion for Base-game', 'Fantasy', 'Mythology']",7.77565,220551,4,"['Area Control / Area Influence', 'Auction/Bidding', 'Modular Board', 'Set Collection']",2,Five Tribes: Galbells,,1,3,2017
13,90,"['Civilization', 'Fantasy', 'Territory Building', 'Wargame']",7.8575,163243,5,"['Area Control / Area Influence', 'Modular Board', 'Secret Unit Deployment', 'Variable Player Powers', 'Worker Placement']",2,Clockwork Wars: Sentience,,2,3,2015
10,40,"['Bluffing', 'Card Game']",6.2684,256438,5,"['Campaign / Battle Card Driven', 'Grid Movement']",3,Snow Time,8386,5,1.4,2018
10,30,"['Puzzle', 'Real-time', 'Space Exploration']",6.97479,253379,6,"['Card Drafting', 'Pattern Building', 'Tile Placement']",2,Cosmic Factory,5662,3,1.6667,2018
0,20,"['Card Game', 'Science Fiction']",6.44366,207796,2,"['Route/Network Building', 'Set Collection']",2,Ahead in the Clouds,9197,3,1.6667,2017
7,0,"['Animals', 'Card Game', 'Humor', 'Party Game']",3.85714,195205,6,['Card Drafting'],3,Goat Lords,16423,2,2,2016
14,90,['Comic Book / Strip'],7.42857,230528,4,"['Cooperative Play', 'Hand Management', 'Storytelling', 'Variable Player Powers']",1,Cowboy Bebop: Boardgame Boogie,,0,0,2018
10,120,"['Animals', 'Card Game', 'Educational', 'Environmental']",7.74138,250309,6,"['Area Control / Area Influence', 'Hand Management', 'Modular Board', 'Take That']",2,Darwin's Choice,7692,8,2.875,2019
0,0,"['Expansion for Base-game', 'Fantasy']",7.4959,201748,6,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",1,Massive Darkness: Heroes & Monster Set – Noble Warriors vs The Cockatrix,,0,0,2017
17,180,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Horror', 'Mature / Adult', 'Miniatures']",7.75,136133,6,"['Cooperative Play', 'Dice Rolling', 'Role Playing']",1,Kingdom Death: Monster – Messenger of Humanity Promo Miniature,,0,0,2015
14,1000,"['Adventure', 'Card Game', 'Expansion for Base-game', 'Exploration']",8.40771,183660,4,"['Cooperative Play', 'Modular Board', 'Storytelling']",1,The 7th Continent: The Icy Maze,,1,2,2017
8,45,['Prehistoric'],6.72,255805,5,"['Action Point Allowance System', 'Tile Placement', 'Worker Placement']",2,Honga,7515,2,2,2018
14,90,"['Bluffing', 'Deduction', 'Fantasy', 'Medieval', 'Negotiation', 'Political']",7.16184,180644,8,"['Cooperative Play', 'Hand Management', 'Simultaneous Action Selection', 'Variable Phase Order', 'Voting']",3,3 Kings,7663,5,2.8,2015
0,60,['Wargame'],7.90985,250481,2,"['Action Point Allowance System', 'Area Control / Area Influence', 'Hex-and-Counter']",2,Meltwater: A Game of Tactical Starvation,6100,3,2,2018
8,40,['Card Game'],7.07817,235902,4,"['Card Drafting', 'Deck / Pool Building']",2,Natives,5687,3,2,2017
13,120,"['Age of Reason', 'Environmental', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Mythology', 'Renaissance', 'Territory Building']",7,245664,6,"['Card Drafting', 'Cooperative Play', 'Hand Management', 'Modular Board', 'Simultaneous Action Selection', 'Variable Player Powers']",5,Spirit Island: Champions of the Dahan Token Pack,,2,2.5,2017
7,20,"['Animals', 'Math', 'Number', 'Party Game', 'Prehistoric']",6.33286,179723,6,"['Hand Management', 'Set Collection', 'Simultaneous Action Selection']",2,Dino Twist,8336,9,1.4444,2015
6,20,['Dice'],5.66145,221263,4,"['Dice Rolling', 'Paper-and-Pencil', 'Press Your Luck', 'Simulation']",1,Space Invaders Dice!,13384,2,1,2017
12,60,"['Card Game', 'Civilization', 'Expansion for Base-game', 'Fantasy']",6.55902,181004,4,"['Auction/Bidding', 'Set Collection']",1,Viceroy Promo Cards,,5,2.6,2015
10,45,"['Nautical', 'Racing', 'Transportation']",6.3571,256,5,"['Grid Movement', 'Modular Board', 'Pick-up and Deliver']",3,Mississippi Queen,1767,376,1.6941,1997
10,75,['Fantasy'],6.94162,197528,5,"['Betting/Wagering', 'Hand Management', 'Worker Placement']",2,King Of The Hill: The Dwarf Throne,7821,10,2.1,2016
10,45,['Abstract Strategy'],7.687,234438,4,['Tile Placement'],2,Tyler Sigman's Crows,5759,4,2,2018
12,0,"['Card Game', 'Fighting', 'Science Fiction']",7.95529,208503,2,"['Card Drafting', 'Deck / Pool Building', 'Take That']",2,Star Realms: United – Assault,,3,2.3333,2016
8,30,"['Card Game', 'Fantasy', 'Fighting']",6.57784,182172,2,['Campaign / Battle Card Driven'],2,Allies: Realm of Wonder,9771,7,2,2015
